date,open,high,low,close,volume
2021-03-29,100.743,102.09,99.9105,101.921,26588658
2021-03-30,102.278,102.761,101.44,101.955,27416147
2021-03-31,102.349,103.936,101.981,102.753,42723959
2021-04-01,104.235,106.403,104.194,106.104,40024669
2021-04-05,106.97,111.046,106.873,110.547,48685452
2021-04-06,110.147,110.998,109.692,110.064,35368531
2021-04-07,110.256,111.819,110.256,111.548,24221407
2021-04-08,112.791,113.179,111.746,112.115,28768190
2021-04-09,111.866,113.287,111.459,113.124,26240079
2021-04-12,112.299,112.437,110.989,111.825,25114373
2021-04-13,112.143,112.764,111.747,112.314,25774658
2021-04-14,112.963,112.963,111.397,111.69,21078997
2021-04-15,112.689,114.385,112.152,113.85,29280742
2021-04-16,114.048,114.297,113.136,113.726,26378057
2021-04-19,113.099,114.789,113.099,114.074,30399202
2021-04-20,114.459,114.535,112.449,113.538,22369117
2021-04-21,113.192,113.588,111.835,113.505,23288297
2021-04-22,113.359,114.031,111.612,112.219,24233049
2021-04-23,112.941,114.889,112.653,114.581,29216610
2021-04-26,114.809,115.807,114.451,115.079,32153980
2021-04-27,115.464,115.504,113.895,114.135,44546502
2021-04-28,119.193,121.13,117.236,117.526,81400820
2021-04-29,119.031,119.774,118.263,119.206,41382554
2021-04-30,117.973,118.661,116.904,117.25,45019370
2021-05-03,117.818,118.647,116.353,116.731,28345162
2021-05-04,115.26,115.829,112.427,114.925,44981112
2021-05-05,116.012,116.328,114.997,115.32,26732738
2021-05-06,114.899,116.445,114.238,116.445,25281777
2021-05-07,117.768,118.134,116.885,117.171,29001995
2021-05-10,115.987,116.129,113.815,114.174,31026648
2021-05-11,111.749,113.602,111.292,113.093,34309767
2021-05-12,110.908,111.993,109.285,109.614,46543595
2021-05-13,110.904,111.568,109.938,111.049,33340827
2021-05-14,112.52,113.824,112.094,113.507,32112570
2021-05-17,112.77,114.075,112.369,114.033,21675672
2021-05-18,114.702,114.967,112.701,112.715,22284190
2021-05-19,111.02,113.338,110.87,113.165,23769957
2021-05-20,114.136,115.182,113.764,114.931,32468275
2021-05-21,115.452,115.526,114.051,114.292,40779094
2021-05-24,115.326,117.85,115.18,117.626,31947594
2021-05-25,118.172,118.769,117.325,117.717,22520985
2021-05-26,117.898,119.018,117.895,118.586,21650160
2021-05-27,119.022,119.022,117.387,117.708,35351710
2021-05-28,118.292,118.375,117.217,117.416,21568706
2021-06-01,118.293,118.855,117.289,118.629,23442695
2021-06-02,119.027,119.25,117.193,118.102,21239637
2021-06-03,116.863,117.425,116.055,116.955,18763694
2021-06-04,118.036,119.518,117.694,119.247,24546863
2021-06-07,119.041,119.791,118.62,119.681,24206754
2021-06-08,120.165,120.539,119.307,119.489,24327711
2021-06-09,120.135,120.208,119.412,119.963,18006078
2021-06-10,119.912,121.36,119.755,121.316,26001417
2021-06-11,121.56,121.645,120.511,121.071,22037740
2021-06-14,121.174,122.004,120.463,122.004,22177665
2021-06-15,122.008,122.332,120.619,120.981,21640304
2021-06-16,121.133,121.446,119.039,120.336,26567823
2021-06-17,120.261,122.08,120.064,121.304,25942584
2021-06-18,120.928,121.164,119.581,119.677,46282372
2021-06-21,120.065,121.56,119.465,121.372,27513037
2021-06-22,121.31,121.958,120.627,121.888,22471366
2021-06-23,121.652,122.65,121.394,121.686,19223595
2021-06-24,122.257,122.611,121.858,122.058,21442590
2021-06-25,121.56,122.19,121.126,122.066,34721795
2021-06-28,122.236,122.341,120.967,122.094,28628827
2021-06-29,122.227,122.577,121.251,121.83,23192491
2021-06-30,121.554,121.815,120.915,121.649,24562700
2021-07-01,121.285,122.144,121.093,122.002,18178480
2021-07-02,122.705,124.951,122.615,124.805,26096440
2021-07-06,125.195,125.972,124.133,125.734,26499295
2021-07-07,126.703,126.825,125.697,126.018,24146236
2021-07-08,123.578,125.142,123.574,124.592,23875578
2021-07-09,124.574,125.28,124.101,125.065,18699221
2021-07-12,125.722,126.61,125.158,126.517,17731827
2021-07-13,126.579,127.595,126.216,126.882,19316712
2021-07-14,127.496,128.859,127.452,127.774,23831740
2021-07-15,128.185,128.235,126.074,126.546,24306595
2021-07-16,127.202,127.35,125.698,126.511,20498581
2021-07-19,125.634,125.749,123.059,124.128,28068965
2021-07-20,125.075,126.584,123.901,125.754,26411839
2021-07-21,125.678,127.135,125.568,127.088,20821387
2021-07-22,127.382,128.019,127.038,127.957,14353725
2021-07-23,129.958,132.917,129.331,132.535,41656884
2021-07-26,132.847,133.752,131.824,133.551,30682304
2021-07-27,133.766,133.914,129.634,131.423,54907807
2021-07-28,135.82,137.797,134.79,135.603,95475458
2021-07-29,135.659,136.167,135.054,135.287,31830692
2021-07-30,134.547,134.816,133.77,134.241,25668494
2021-08-02,134.629,134.847,133.311,134.366,21712626
2021-08-03,134.647,135.241,132.839,135.14,20837143
2021-08-04,134.86,135.159,134.001,134.638,19747347
2021-08-05,135.189,135.858,134.359,135.76,17933776
2021-08-06,135.551,135.979,134.722,135.247,20562391
2021-08-09,135.451,136.688,134.85,136.419,17830403
2021-08-10,136.846,137.275,135.871,136.313,19484458
2021-08-11,136.686,137.185,135.78,135.787,15407652
2021-08-12,135.485,136.804,134.937,136.698,16578742
2021-08-13,136.754,137.359,136.539,137.231,16005251
2021-08-16,137.028,137.862,134.81,137.81,22479556
2021-08-17,137.253,137.766,135.591,136.168,21793919
2021-08-18,136.007,136.609,134.833,134.96,19328755
2021-08-19,133.95,135.861,133.765,135.189,21861503
2021-08-20,135.509,137.057,134.762,136.933,31306238
2021-08-23,137.47,140.366,137.111,139.535,28556546
2021-08-24,140.104,141.567,139.831,140.752,19337065
2021-08-25,141.114,141.676,140.866,141.566,15908943
2021-08-26,141.237,141.903,140.847,140.929,20684030
2021-08-27,141.14,143.99,140.986,143.484,28884531
2021-08-30,143.878,145.443,143.642,144.068,24522776
2021-08-31,144.623,144.647,143.76,144.175,22530139
2021-09-01,144.476,145.725,144.361,144.692,22015620
2021-09-02,144.692,144.993,142.667,142.769,32475441
2021-09-03,142.564,143.634,141.887,143.221,19926334
2021-09-07,143.315,144.043,143.1,143.76,20204880
2021-09-08,143.579,143.878,142.484,143.172,18416741
2021-09-09,143.321,143.789,142.661,143.022,15372626
2021-09-10,143.691,144.195,140.23,140.368,36972886
2021-09-13,141.437,142.434,140.74,141.818,22173932
2021-09-14,142.479,142.845,141.237,142.029,19745179
2021-09-15,142.256,143.928,140.838,143.908,27506935
2021-09-16,143.43,143.779,141.888,143.091,26290381
2021-09-17,142.515,142.932,139.963,140.292,53577984
2021-09-20,137.663,138.498,135.83,138.218,46686672
2021-09-21,139.244,139.506,137.778,138.531,25423730
2021-09-22,138.801,140.378,138.052,139.777,25146388
2021-09-23,140.478,141.184,139.895,140.706,21026949
2021-09-24,140.031,141.816,139.734,141.702,23067218
2021-09-27,140.296,141.425,139.562,140.562,21961284
2021-09-28,138.154,138.594,134.871,135.339,45938128
2021-09-29,136.486,136.655,133.382,133.869,30960529
2021-09-30,133.777,135.053,133.073,133.193,38166658
2021-10-01,133.962,136.416,133.589,136.049,35488364
2021-10-04,135.469,135.469,130.577,133.177,51387552
2021-10-05,133.557,136.728,133.557,135.532,32520725
2021-10-06,134.264,137.253,134.064,137.068,24452602
2021-10-07,138.39,139.536,138.15,138.722,25201166
2021-10-08,139.073,139.824,138.715,139.281,26621998
2021-10-11,138.789,140.204,138.357,138.412,18018703
2021-10-12,138.976,139.003,135.269,135.956,36463948
2021-10-13,136.905,137.501,136.025,137.085,19733597
2021-10-14,138.97,140.827,138.323,140.641,32043682
2021-10-15,141.103,141.206,140.247,140.858,30384187
2021-10-18,140.566,142.28,140.559,142.262,20470098
2021-10-19,142.87,143.143,142.085,142.719,20236092
2021-10-20,142.82,143.027,140.867,141.256,23372481
2021-10-21,141.256,141.643,139.993,141.373,26387572
2021-10-22,138.647,140.075,135.565,137.069,50772350
2021-10-25,137.053,137.501,134.935,136.95,34537007
2021-10-26,138.761,139.577,137.805,138.805,49413501
2021-10-27,138.901,148.113,138.901,145.689,86092366
2021-10-28,146.602,146.626,144.105,145.322,36337631
2021-10-29,144.554,147.707,144.128,147.511,43477340
2021-11-01,147.511,147.511,142.708,142.978,47093341
2021-11-02,144.058,146.08,143.815,144.906,33603616
2021-11-03,145.374,146.14,144.069,146.069,27592905
2021-11-04,146.592,149.193,145.779,147.732,38550504
2021-11-05,148.632,149.785,147.662,148.314,38493779
2021-11-08,149.284,150.071,147.895,148.493,23136067
2021-11-09,148.694,149.293,146.713,148.38,19600537
2021-11-10,146.968,147.535,144.016,145.367,30078443
2021-11-11,145.961,147.004,145.074,145.24,16577357
2021-11-12,146.087,148.312,144.886,148.141,22441057
2021-11-15,148.363,149.01,147.042,147.915,23592255
2021-11-16,147.615,148.224,146.78,147.341,18972528
2021-11-17,147.493,148.023,146.708,147.512,19670550
2021-11-18,147.707,150.036,147.349,149.297,35757375
2021-11-19,149.433,150.421,148.361,148.388,33821543
2021-11-22,148.792,149.289,145.619,145.773,30740233
2021-11-23,145.625,146.131,143.594,145.256,27329875
2021-11-24,144.948,145.72,143.851,145.592,18105537
2021-11-26,143.827,144.036,141.329,141.67,30579694
2021-11-29,143.48,145.768,143.375,145.005,32713200
2021-11-30,144.484,145.473,141.091,141.384,42219717
2021-12-01,143.48,145.423,140.402,140.542,34178693
2021-12-02,140.74,143.345,139.707,142.45,29300674
2021-12-03,143.162,143.878,139.794,141.489,41379623
2021-12-06,142.524,143.334,139.643,142.639,30729093
2021-12-07,145.07,146.999,144.704,146.738,32357174
2021-12-08,147.063,147.858,145.877,147.651,24358302
2021-12-09,147.058,148.562,146.583,147.105,23354075
2021-12-10,148.163,148.44,146.174,147.467,24551439
2021-12-13,147.248,147.435,144.991,145.299,27167529
2021-12-14,143.448,143.958,140.705,143.388,38585611
2021-12-15,142.891,146.191,141.166,145.912,36502306
2021-12-16,146.638,147.144,143.088,143.923,33772366
2021-12-17,141.985,143.315,140.79,141.213,51202824
2021-12-20,139.614,141.261,138.818,141.096,27290935
2021-12-21,141.541,143.35,139.995,142.954,28859601
2021-12-22,142.552,145.971,142.552,145.886,26417801
2021-12-23,145.971,147.708,145.923,146.386,26479082
2021-12-27,146.724,147.809,146.637,147.371,16042405
2021-12-28,147.701,147.764,145.527,146.157,18320473
2021-12-29,146.115,146.885,145.121,146.126,17851941
2021-12-30,146.164,146.768,145.467,145.671,15744589
2021-12-31,145.523,146.168,144.329,144.329,18200921
2022-01-03,144.531,145.324,143.194,144.468,28782904
2022-01-04,144.871,145.956,143.197,143.878,28502390
2022-01-05,143.898,143.977,137.191,137.278,54816276
2022-01-06,136.504,139.435,136.064,137.251,37482808
2022-01-07,137.647,137.948,135.275,136.523,29868445
2022-01-10,134.59,138.318,132.683,138.169,44569103
2022-01-11,137.508,139.709,136.198,139.231,28833848
2022-01-12,140.64,142.093,140.186,140.919,26206698
2022-01-13,141.029,142.334,137.909,138.087,31550560
2022-01-14,136.584,140.234,136.504,138.976,29768805
2022-01-18,135.683,136.636,134.949,135.507,35014572
2022-01-19,136.029,137.461,134.528,134.628,28751490
2022-01-20,135.758,137.129,132.485,132.827,30015556
2022-01-21,132.115,134.378,129.616,129.881,55853162
2022-01-24,125.523,130.729,124.05,130.332,76972264
2022-01-25,128.275,128.932,126.045,126.476,47130796
2022-01-26,130.645,132.52,126.683,128.766,49307599
2022-01-27,130.829,132.173,128.466,128.539,32134851
2022-01-28,129.19,132.874,128.021,132.869,34486043
2022-01-31,133.677,134.984,131.732,134.815,40130953
2022-02-01,137.097,137.296,133.883,137.147,68892480
2022-02-02,150.704,150.999,144.997,147.465,123645829
2022-02-03,145.18,149.134,142.149,142.574,71776477
2022-02-04,142.927,144.352,140.008,142.775,58208469
2022-02-07,143.729,143.729,138.398,138.698,55172583
2022-02-08,138.524,139.495,136.52,138.895,54480383
2022-02-09,140.454,142.009,139.68,141.081,40289405
2022-02-10,139.199,140.973,137.458,138.12,39473237
2022-02-11,138.1,138.653,132.918,133.797,40103193
2022-02-14,132.776,135.808,132.776,135.037,34425424
2022-02-15,137.073,137.609,135.331,136.114,26808091
2022-02-16,136.152,137.587,134.436,137.241,25112004
2022-02-17,135.751,136.618,132,132.061,39090695
2022-02-18,132.985,133.586,129.726,129.932,45784815
2022-02-22,129.369,131.702,127.76,129.345,45153835
2022-02-23,131.173,131.574,127.067,127.127,32904872
2022-02-24,124.502,132.52,124.502,132.211,54652485
2022-02-25,133.069,134.784,131.277,133.974,36537955
2022-02-28,132.569,135.261,132.113,134.569,39005307
2022-03-01,134.39,135.764,132.737,133.578,26591408
2022-03-02,134.142,134.774,132.591,134.086,23605061
2022-03-03,135.519,135.946,132.545,133.416,24692429
2022-03-04,132.448,133.369,129.867,131.429,30561026
2022-03-07,131.013,131.26,125.839,125.922,45276478
2022-03-08,125.794,130.776,125.221,126.645,40573652
2022-03-09,130.776,133.253,129.432,132.938,37159620
2022-03-10,130.792,132.791,130.44,131.952,27199645
2022-03-11,133.006,133.313,129.163,129.401,31640726
2022-03-14,129.78,129.937,124.822,125.496,38951954
2022-03-15,126.517,129.385,125.266,128.731,31031606
2022-03-16,130.261,132.852,128.269,132.8,35705950
2022-03-17,132.668,133.596,131.707,133.356,28366379
2022-03-18,132.942,135.752,131.78,135.635,44728459
2022-03-21,135.673,136.555,133.608,135.611,26928947
2022-03-22,135.611,140.54,135.611,139.363,35624214
2022-03-23,138.202,139.084,137.338,137.776,25244583
2022-03-24,138.697,141.108,137.254,141.061,26492250
2022-03-25,141.403,141.522,139.233,141.161,24230601
2022-03-28,140.391,141.489,139.306,140.945,35176317
2022-03-29,142.131,143.275,141.525,141.991,34441422
2022-03-30,141.945,142.204,141.089,141.425,19956844
2022-03-31,141.54,141.595,138.522,138.566,37660750
2022-04-01,138.996,139.964,137.808,139.644,26035480
2022-04-04,139.851,143.193,139.803,142.456,26064986
2022-04-05,142.353,142.474,139.875,140.083,21495762
2022-04-06,138.249,138.857,135.028,136.054,32586181
2022-04-07,135.519,136.668,133.742,135.397,26328699
2022-04-08,135.095,135.179,132.486,132.807,25233945
2022-04-11,131.348,131.615,128.203,128.358,37016764
2022-04-12,131.125,131.125,126.331,127.253,32829279
2022-04-13,127.538,129.863,127.28,129.425,28028479
2022-04-14,130.008,130.008,126.143,126.272,31712525
2022-04-18,126.541,127.749,125.726,127.215,20884093
2022-04-19,127.23,129.862,126.54,129.54,26585788
2022-04-20,130.42,130.924,127.039,127.578,31810359
2022-04-21,128.783,129.628,124.077,124.363,36577277
2022-04-22,124.549,124.949,118.496,119.204,57089929
2022-04-25,118.67,122.833,118.083,122.629,46295479
2022-04-26,121.852,122.068,118.083,118.222,73319711
2022-04-27,114.055,116.819,112.33,113.881,92153438
2022-04-28,115.995,119.217,113.703,118.094,49061851
2022-04-29,116.312,117.494,113.403,113.698,42830704
2022-05-02,112.995,116.324,112.193,116.162,35661830
2022-05-03,116.011,118.014,115.615,116.91,25057869
2022-05-04,116.609,122.41,114.701,121.819,50096227
2022-05-05,119.77,120.602,114.591,116.085,46006756
2022-05-06,114.768,117.146,113.604,115.328,39853531
2022-05-09,112.841,114.662,111.597,112.105,40950774
2022-05-10,115.091,115.83,112.494,113.982,40045022
2022-05-11,112.827,115.944,112.827,113.192,37670807
2022-05-12,110.976,113.882,109.428,112.437,54031341
2022-05-13,114.119,117.449,113.195,115.631,35165498
2022-05-16,114.541,115.75,113.478,114.032,26084657
2022-05-17,116.418,116.478,114.455,116.052,23136730
2022-05-18,114.585,114.983,111.153,111.495,35253315
2022-05-19,111.029,112.601,109.602,109.985,34268176
2022-05-20,111.547,111.779,105.414,108.515,49140455
2022-05-23,109.192,111.743,108.348,111.085,37319739
2022-05-24,105.39,106.073,101.517,105.588,77058114
2022-05-25,104.607,106.115,103.482,105.423,40403276
2022-05-26,105.295,108.256,104.845,107.402,38084782
2022-05-27,109.087,111.912,108.744,111.91,38051562
2022-05-31,112.339,115.317,111.674,113.351,50193559
2022-06-01,114.44,116.679,112.841,113.48,36738218
2022-06-02,113.588,117.473,112.538,117.197,38130005
2022-06-03,115.642,115.902,113.108,114.127,26230203
2022-06-06,116.284,118.916,115.744,116.398,33663131
2022-06-07,115.063,117.266,114.637,116.726,31704978
2022-06-08,116.34,118.142,116.179,116.771,26202383
2022-06-09,115.908,117.871,114.361,114.421,25891480
2022-06-10,112.039,112.87,109.967,110.761,41632215
2022-06-13,106.401,108.399,105.736,106.008,47423212
2022-06-14,106.15,107.534,105.418,106.33,33828448
2022-06-15,108.153,111.021,107.281,109.368,39842089
2022-06-16,106.834,108.255,104.758,105.651,51872323
2022-06-17,105.651,108.306,104.667,106.756,51562765
2022-06-21,108.537,112.083,108.208,111.141,47587687
2022-06-22,110.157,112.937,109.983,111.085,30885699
2022-06-23,111.826,112.335,110.102,111.836,28464734
2022-06-24,112.586,117.653,112.545,117.549,41312902
2022-06-27,117.845,118.152,114.764,115.416,36552788
2022-06-28,115.385,116.887,111.444,111.604,36011032
2022-06-29,111.149,112.751,110.472,111.298,24806420
2022-06-30,109.602,110.487,106.365,108.57,43325552
2022-07-01,107.543,108.855,106.345,108.345,35604262
2022-07-05,106.714,112.968,105.35,112.854,39542467
2022-07-06,112.893,115.172,111.073,114.158,37567072
2022-07-07,114.665,118.759,114.419,118.354,41084276
2022-07-08,116.827,119.253,116.479,118.923,38376777
2022-07-11,117.572,117.572,114.913,115.258,31356961
2022-07-12,115.795,116.551,113.28,113.608,30068306
2022-07-13,111.297,113.784,110.801,110.952,43880516
2022-07-14,109.812,110.692,107.982,109.968,37137179
2022-07-15,111.597,112.731,110.499,111.374,46938662
2022-07-18,112.233,113.27,107.979,108.636,43321063
2022-07-19,110.449,113.608,109.164,113.399,36663373
2022-07-20,112.761,114.983,112.074,113.488,35729481
2022-07-21,113.868,114.136,110.712,113.927,32794620
2022-07-22,110.599,111.934,106.115,107.51,49078455
2022-07-25,108.018,109.474,105.916,107.122,34816651
2022-07-26,106.215,106.813,103.694,104.641,48164935
2022-07-27,108.865,113.498,107.62,112.651,60075488
2022-07-28,111.964,113.927,111.057,113.808,32935531
2022-07-29,112.671,116.284,112.651,115.9,37358329
2022-08-01,114.883,116.298,113.927,114.445,26128664
2022-08-02,113.588,115.93,113.309,114.715,20309386
2022-08-03,115.292,118.192,115.063,117.654,28602325
2022-08-04,117.055,118.351,116.468,117.764,21681237
2022-08-05,115.81,117.679,115.581,117.046,19228975
2022-08-08,117.962,119.716,116.458,116.877,19238970
2022-08-09,116.712,116.897,115.292,116.209,19155655
2022-08-10,118.351,120.483,117.982,119.268,31042475
2022-08-11,120.842,121.051,118.132,118.411,24381720
2022-08-12,119.826,121.241,119.029,121.241,19165493
2022-08-15,120.693,121.858,120.174,121.639,19565495
2022-08-16,121.081,121.988,120.204,121.26,19110256
2022-08-17,119.686,120.851,118.949,119.118,22929780
2022-08-18,118.999,120.383,118.291,119.736,18052867
2022-08-19,118.63,118.719,116.338,116.787,21888589
2022-08-22,114.784,115.212,113.438,113.828,21534430
2022-08-23,113.065,114.595,113.02,113.448,15927904
2022-08-24,113.09,114.365,112.463,113.28,17798913
2022-08-25,113.823,116.298,113.698,116.229,17018264
2022-08-26,114.305,114.705,109.792,109.942,37380716
2022-08-29,109.592,110.549,108.407,109.025,21267977
2022-08-30,109.772,110.101,107.41,108.547,27612993
2022-08-31,110.251,110.449,107.74,107.829,28730747
2022-09-01,107.889,110.046,106.972,109.344,28463737
2022-09-02,110.191,110.34,106.873,107.46,24248296
2022-09-06,106.912,107.64,105.398,106.425,25159155
2022-09-07,106.673,109.582,106.513,109.055,23250949
2022-09-08,107.65,109.204,106.773,107.989,24326159
2022-09-09,108.671,110.589,108.627,110.251,23297736
2022-09-12,110.589,111.217,109.532,110.459,23050008
2022-09-13,107.41,107.909,103.714,103.943,38311251
2022-09-14,104.193,104.895,103.286,104.621,26490819
2022-09-15,103.654,104.89,101.981,102.538,34312219
2022-09-16,101.701,102.757,100.575,102.429,42952316
2022-09-19,101.382,102.957,101.184,102.698,23120321
2022-09-20,101.711,102,100.157,100.775,26613250
2022-09-21,101.302,102.509,98.9114,98.9214,31601409
2022-09-22,98.4631,100.874,98.4331,99.778,34422954
2022-09-23,99.2701,99.3001,97.118,98.3833,31740082
2022-09-26,97.7456,99.5192,97.4467,97.8155,27170803
2022-09-27,99.0709,99.6388,96.5221,97.1478,30181797
2022-09-28,97.2973,100.337,96.7593,99.6887,32584016
2022-09-29,98.2837,98.2837,95.6134,97.0681,31159773
2022-09-30,96.6994,98.5428,95.2149,95.3045,33060909
2022-10-03,96.4105,98.9286,96.1723,98.2837,28083468
2022-10-04,100.077,101.472,100.017,101.272,28955359
2022-10-05,99.4645,101.562,98.4431,101.064,22257296
2022-10-06,100.317,102.553,100.227,101.054,22404915
2022-10-07,99.4893,100.167,97.94,98.3236,27602465
2022-10-10,98.6424,98.737,96.6596,97.5066,18291161
2022-10-11,97.078,98.8865,95.9621,96.829,26603193
2022-10-12,96.9486,98.3933,96.3856,97.2077,21955666
2022-10-13,94.8063,99.4146,94.0427,98.7022,34699885
2022-10-14,99.6288,100.327,96.0219,96.2112,25502790
2022-10-17,98.5029,100.565,98.473,99.6089,28522214
2022-10-18,102.757,103.096,99.6089,100.406,24147893
2022-10-19,99.6487,100.653,98.5628,99.2701,23897381
2022-10-20,99.6388,101.951,99.031,99.6089,25415001
2022-10-21,97.4916,100.944,97.367,100.765,32576388
2022-10-24,101.432,102.379,99.6189,102.149,27274934
2022-10-25,102.528,104.441,102.349,104.103,40758595
2022-10-26,96.0818,97.9549,94.348,94.5871,88599062
2022-10-27,94.1786,95.0853,91.4685,91.8869,60930942
2022-10-28,91.9367,96.2012,91.7972,95.9421,43855693
2022-10-31,95.0753,95.6831,93.6406,94.1687,31789861
2022-11-01,95.1053,95.6831,90.0436,90.1432,47332315
2022-11-02,90.6115,90.8507,86.5662,86.6559,57245051
2022-11-03,86.0081,86.2075,83.039,83.1287,61510194
2022-11-04,85.0916,86.3271,83.4076,86.2672,51310236
2022-11-07,86.9647,88.5789,86.5362,88.1705,34202451
2022-11-08,88.5789,89.9938,87.2738,88.5789,30539333
2022-11-09,88.1305,89.112,86.9647,87.0046,31884265
